,Unnamed: 0,sys_id,product_id,product_name,product_en_name,category,supplier_name,brand_name,keyword,description,data_time,data_status
41,41,42,26526,Solone 雪紡絲絨霧面唇釉 6色,Solone Chiffon Velvet Lip 6 Colors,彩妝,(Solone)姿華企業有限公司,Solone,"咬唇妝 Gradient Lip,柔霧唇膏,霧面唇膏,Solone唇膏,紅色唇蜜,橘色唇蜜,粉色唇蜜,玫瑰紅唇蜜,Solone唇彩系列,霧面唇蜜,Solone唇膏系列,顯色唇蜜,保濕唇膏,Red Lip Glaze","．保有原本「絨化妳心霧面唇彩」奶霜般絲滑質地 ．質地升級更加輕薄服貼,絲毫沒有上妝感 ．保濕度加倍提升,讓雙唇更加柔潤不顯唇紋",2022-10-01,0
42,42,43,26525,Solone 極潤緞光唇膏 6色,Solone Rouge Kissable Lip 6 Colors,彩妝,(Solone)姿華企業有限公司,Solone,"咬唇妝 Gradient Lip,柔霧唇膏,霧面唇膏,Solone唇膏,紅色唇膏,橘色唇膏,粉色唇膏,玫瑰紅唇膏,Solone唇彩系列,霧唇膏,Solone唇膏系列,顯色唇膏,保濕唇膏,Red Lipstick","．猶如奶油般滋潤,延展性佳的質地 ．輕抹瞬間即可感受滑順滋味,保濕潤澤不顯唇紋",2022-10-01,0
43,43,44,26524,韓式作風 iPhone系列 軍事盔甲磁吸指環支架防摔手機殼 6色,rootfocus iPhone Series Rugged Ring Phone Case Holder,生活,(韓式作風)廣發精品有限公司,韓式作風,"Smartphone Holder,Smartphone Case,手機配件,3C Product Archives,3C配件,iPhone-Series,Apple,手機架,追劇神器,保護殼,手機支架,支架保護殼,磁吸殼,磁吸手機殼,指環手機殼,i11,i10,i7,i8,i11 Pro,iXS",自帶金屬指環支架，隨時暢享影音 指環磁吸設計，輕鬆車載導航 精工打造，完美保護不失輕薄 軟硬結合，360度全包，防摔性能加倍,2022-10-01,0
44,44,45,26523,Double Doctor 升級版 雪絨花金萃胜肽精華液30ml×2 送護膚旅行試用包×8,Double Doctor Edelweiss Peptide Moisturizing Essence(30ml×2) Free Lotion(15ml)+Emulsion(15ml)+Whitening Cream(3ml×3)+Makeup Removal(5ml×3),保養,(Double Doctor)蕾媞生物科技股份有限公司,Double Doctor,"新金萃,超級金萃,雪絨花精華,小金精華,升級小金精華,胜肽精華,金萃精華,胜肽金萃,升級版小金,DD,Edelweis Essence,Moisturizing,DD精華,保濕精華,緊緻精華,金箔精華,濃縮精華,安瓶精華,小金瓶,保濕活膚液,美容露,高機能美容液,修護精華",獨家專利益菌複方，增強肌膚屏障，展現更年輕肌膚。 3D修護胜肽，幫助膠原蛋白生成，強化結構提升緊緻，由內撐起水感澎潤。 雙重活萃力，超越一般精華液的黃金修護能量。 百萬熱銷小金瓶，突破再升級， 1瓶全能！鎖住年輕 掌握肌膚無齡感。,2022-10-01,0
45,45,46,26522,FS直播限定！Paradiso Garden 仙履蘭天堂奇蹟活膚液120ml  送仙卸精華20ml,FS Live Limited！Paradiso Garden Paphiopedilum Revitalizing Toner(120ml) Free Paphiopedilum Makeup Remover(20ml),保養,(天堂花園)綠祚股份有限公司,Paradiso Garden,"PG-Paphiopedilum,天堂花園,精華液,臉部保養,保濕露,Essence,保養組合,臉部保濕,修復精華,乳液,活膚精華,活膚露,精華露,化妝露,化妝水,精華水,Serum,Toner,高機能,美容液,美容露",清潔後的第一道化妝水，全新升級再進化，擺脫肌膚暗沉、乾燥細紋，添加「活膚酵母萃取」提升肌膚保水度改善肌膚的粗糙，擦出角質代謝、敷出水亮光澤、拍出透亮細緻，讓肌膚重現光彩。  ◎使用方法： 早晚清潔臉部後使用約50元硬幣大小的量，均勻塗抹於臉部，並按摩至吸收即可，搭配仙履蘭奇蹟露效果更佳。,2022-10-01,0
46,46,47,26521,Paradiso Garden 仙履蘭Q嫩淨白組,,保養,(天堂花園)綠祚股份有限公司,Paradiso Garden,"天堂花園,Paradiso Garden,臉部保養,保濕露,臉部保濕乳液,乳液,保濕保養品,Anti-aging,抗老化,保濕,撫紋,Hydrating,Moisturizing,肌膚修護,加速代謝,緊緻,Firming,亮白,Brightening",◆全新升級 質地再進化 ◆花蜜新生因子-緊實平滑、撫紋新生 ◆仙履蘭純露-深度保濕、極致潤澤,2022-10-01,0
47,47,48,26520,韓式作風 iPhone系列 9D雙曲面疏油疏水抗指紋防偷窺鋼化膜 2色,rootfocus iPhone Series 9D No Peeking Ballistic Tempered Screen Protector 2 colors,生活,(韓式作風)廣發精品有限公司,韓式作風,"Screen Protector,Waterproof,Anti-blue Light,Glass Screen Protector,防水,抗藍光,保護膜,保護貼,手機配件,3C Product Archives,3C配件,螢幕保貼,鋼化玻璃,Anti-fingerprint",防偷窺技術，滑手機不怕旁人偷窺 20倍防爆層，防爆耐磨不碎邊,2022-10-01,0
48,48,49,26519,4入組 奇蒂可 台灣製 秒吸擴香珪藻土除濕除臭防霉塊動物腳ㄚ 9種香味,4-pieces-set Qidike Diffuser Diatomaceous Earth Paw Print 9 Flavors,生活,奇蒂可(迪娜有限公司),奇蒂可,"除臭 Deodorant,奇蒂可珪藻土,擴香除溼塊,珪藻土防霉塊,精油防霉塊,除溼防霉塊,吸水防霉塊,精油除溼塊,芳香除溼塊,芳香防霉塊,除溼,吸水,防潮",．芳香款可置放於 ．衣櫥 (2-4顆佳) ．抽屜 (一格一顆) ．車廂 (1-2顆) ．收納包、收納袋、真空收納袋、辦公室、客廳 等等等，均可置放。,2022-10-01,0
49,49,50,26518,超值限定組 HH 私密植萃抗菌潔淨露200ml+抗菌潔淨露旅行4入組 香味可任選,,保養,(HH)汨宇國際有限公司,HH,"HH私密清潔,私密肌,私密呵護,私密保養,私密潔淨露,私密保養清潔,草本植物潔淨露,植萃潔淨露,草本潔淨露,植萃抗菌潔淨露,私密抗菌潔淨露,HHproducts",專為女性私密處環境設計的弱酸性配方  採用草本植物萃取物 杜絕對人體及環境的有害成分 容量：200ml/入,2022-10-01,0
50,50,51,26517,韓式作風 SAMSUNG系列 復古花藝圖騰邊框鑲鑽腕帶支架手機殼 4色,rootfocus Samsung Series Rugged Phone Ring Case Holder,生活,(韓式作風)廣發精品有限公司,韓式作風,"Smartphone Case,Rugged,手機配件,3C Product Archives,3C配件,Samsung-Phone,手機架,Phone Rack,追劇神器,保護殼,手機支架,支架保護殼,手機掛繩,指環手機殼,TPU保護殼,TPU Phone Case,鑽殼,",腕帶設計，可當支架，隨時隨地舒適觀影 邊框鑲鑽，展現低調奢華氣質 柔韌軟殼材質，全包防護,2022-10-01,0
51,51,52,26516,買5送3 KGCHECK 高纖飽足沖泡餐5盒組 送荷卡廚坊酸辣海鮮風味濃湯麵3杯,Buy 5 Free 3 KGCHECK Detox Natural Oat Meal 5 boxes Free Sour Spicy Seafood Instant Cream Soup Pasta 3 pcs,保健,(KGCHECK/萬歲牌/卡迪那)聯華食品,聯華食品,"Dietary Fiber,瘦身,沖泡飲 instant beverages,KG Diet Meal,聯華食品,KGCHECK代餐,減肥代餐,KG沖泡代餐,野菜代謝餐,高纖代餐,健康代餐,Oat Meal",使用天然食材和海鹽  一次可吃到15種野菜穀物堅果  超低熱量 飽足促代謝 無添加味精、香精、防腐劑 將粉末倒至杯中以270cc熱水沖泡1分鐘 可以打一顆蛋加進去 很美味！,2022-10-01,0
52,52,53,26515,48H Flash Sale 買2送3 SNOW肌光珍珠粉2盒 送漢方仙輕茶飲3包 口味隨機,Buy 2 Free 3 SNOW Pearl Powder 2-Boxes-Set Free Hanfang Tea 3 pcs Random Flavor,保健,(SNOW精靈)惟喬中藥行,,"SNOW精靈 肌光珍珠粉,養顏美白 Whitening,膠原蛋白粉,Collagen Powder,Milk Tea Flavor Collagen,沖泡飲品,養妍美容,養顏美容,喝的膠原蛋白",吃的保養品  藝人超推 高達93%回購率！  幫助入睡 調整體質 養顏美容 潤澤肌膚 孕媽咪也可食用 並能提供鈣質,2022-10-01,0
53,53,54,26514,Flash Sale 買3送3 DV醇養妍美白飲3盒組 送玻尿酸保濕面膜3盒,,保健,(DV)麗彤生醫科技股份有限公司,DV,"Alyssa Chia,DVitems,DV美容飲,醇養顏,DV醇養妍,醇養妍美白飲,喝的保養品,膠原蛋白醇養妍,養顏美容,綜合莓果,野櫻莓,野櫻梅,莓果多酚,抗老化,抗氧化,維生素E,抗氧聖品,榖胱甘肽,喝的化妝品",熱銷百萬盒 暢銷新上市  不老女神賈靜雯最推薦青春選擇  一袋女王、醫師好辣節目推薦 加重本添加「小分子膠原蛋白」、「榖胱甘肽」 黃金植物多酚組合 抗老多合一 一包醇養妍含106瓶紅酒萃取白藜蘆醇 一天一包養成素顏 比燕窩還養顏,2022-10-01,0
54,54,55,26513,11.11訂金翻倍 德國alkmene 超值好評系列組合,,生活,(歐洲保養專家)勇昌貿易有限公司,1838歐洲保養專家,"洗髮 Shampoo,Alkmene-Haircare,育毛液,歐洲保養,alkmene,大蕁麻,生髮育毛,養髮液,洗髮精,健髮,洗髮露,Oil Control Shampoo,頭皮洗髮精,控油洗髮精,Hair Tonic",含珍貴異珠蕁麻萃取液 不含矽靈、洗後輕盈舒爽、煥然一  提升髮絲含水量 柔亮光澤  萃取自天然蘊藏的素材，是創造健康美麗髮質的秘訣。 不含矽靈！是長久以來極受好評且及品質商品。 植萃洗髮精能柔軟並散發光澤與自然生命力！ 含天然蕁麻精華萃取，可深層淨化秀髮並去除多餘油脂，同時調理、平衡頭皮油脂。 讓頭皮及髮絲清爽無負擔，洗後輕盈舒爽、煥然一新 ★針對乾性及染、漂、燙過或是氣候變化尤其是離子燙後受損的髮質， 藉由蕁麻成份能調理頭髮的含水量，並停留在頭髮表面形成保護膜， 改善乾燥，受損的髮質使頭髮光澤有質感易梳,2022-10-01,0
55,55,56,26512,Loving Family 樂芙竹炭紗負離子 異味除臭雙人涼被 金色款,,生活,(戀家小舖)橙保有限公司,戀家小舖,"04020161,戀家小舖,純棉涼被,純棉棉被,淺色涼被,淺色棉被,四季被,天絲涼被,涼感棉被,Summer Quilt,吸濕排汗,竹炭紗涼被,Bamboo Charcoal Quilt",台灣網路寢具第一品牌  竹碳纖維添加 除溼透氣  吸濕排汗 抑味除臭 台灣製造 品質有保障 特別適合潮濕悶熱天氣使用,2022-10-01,0
56,56,57,26511,私藏生活 USB2.0 衣物真空機 輕巧8cm 2色可選 送真空機專用小衣物袋5入×2,"Enjoy The Life Mini Vacuum Valve(8cm, 2 Colours) Free Small Vacuum Valve bag(5 pcs×2)",生活,(私藏生活)華麗熊行銷有限公司,私藏生活,"私藏生活,Enjoy the life,衣物真空機,衣物真空袋,強力真空機,迷你真空機,旅遊神器,節省空間,衣物收納,Vacuum Valve Bag","迷你機身8cm 巨大吸力,USB即可供電手機直接當電源,輕鬆打包行李大空間,超強吸力體積減少75%以上,裝更多戰利品回國專用真空袋可重覆使用哦!溫馨小提醒真空袋的""抽氣孔橡膠""是不需要拆除的喔。\",2022-10-01,0
57,57,58,26510,買1送1 Laler 日夜爆燃加量版 買日日送夜夜 再送野菜纖維代謝飲1包,Buy 1 Free 1 Control Weight Mushroom Capsules 30pcs/box Free Species Veggie Fiber Drink 1pc,保健,(Laler)歐菲爾有限公司,Laler,"減肥 SLIMMING,方志友,拉樂,順暢,促進代謝,蔬果,益生菌,排便順暢,Fiber,膳食纖維,消水腫,排水腫,纖維酵素,Liquid Slimming Capsule,燃脂,瘦身,塑身,阻油控醣, Enzyme",48小時代謝不間斷！  限時買日日1盒送夜夜1盒  提升代謝、減油膩、助消化 123種蔬果酵素 排空順暢 日日輕控：餐前1-2顆 阻油控醣 夜夜爆燃：餐後1-2顆 剷除囤積熱量 規格：20顆/盒,2022-10-01,0
58,58,59,26509,DV 青春凍齡特惠11件組 賈靜雯推薦,Alyssa Chia Recommend DV Resverratrol 11-Pieces-Set,保健,(DV)麗彤生醫科技股份有限公司,DV,"送禮佳品 Gift ideas,美白,DVitems,DV美容飲,醇養顏,DV醇養妍,喝的保養品,醇養妍美白飲,醇養妍白藜蘆醇,醇養妍升級版,養顏美容,綜合莓果,野櫻莓,野櫻梅,抗老化,抗氧化,維生素E,抗氧聖品,",不老女神賈靜雯青春首選  內含：野櫻莓5盒+美白飲4盒+玻尿酸保濕面膜2盒 野櫻莓：七仙莓 完勝全妝好氣色 美白飲：小分子膠原蛋白+榖胱甘肽 用喝的保養品 比燕窩還養顏 一袋女王 醫師好辣節目力推,2022-10-01,0
59,59,60,26508,超值2入組 寶媽咪 日本雙面增壓節水SPA花灑 自由填充設計 正貨保證,,生活,(寶媽咪)金和興國際有限公司,寶媽咪,"Bao-Mommy,Handheld Shower,高壓蓮蓬頭,浴室用品,SPA蓮蓬頭,SPA Shower Head,雙向蓮蓬頭",仿冒品非常多 正貨才有高品質  HaWooo只賣原廠正貨 品質保證！  穩定水壓 省水50% 弱水變SPA 自動起泡 霧化水分子 可自由填充沐浴乳or精油 洗澡SPA雙重享受 消除疲勞悶熱 外型高質感 一體成形 時尚高雅,2022-10-01,0
60,60,61,26507,買1送2 Neogence 極透光亮白淡斑精華 30ml 送積雪草精華2ml+積雪草凝乳2ml,Buy 1 Free 2 Neogence Brightening Spot Corrector Serum 30ml Free Essence 2ml+Emulsion 2ml,保養,(Neogence)德典生技股份有限公司,Neogence,"霓淨思,美白精華,亮白精華,淡斑精華,黑色素,白皙,色修淡斑,Brightening Serum,Whitening,Spot Corrector Serum,黑斑暗沉",淨白透亮 自信循光而生  高濃度極透光亮白因子 改善黑斑暗沉打造淨白無瑕美肌 白裡透紅 展現好氣色 溫和低敏 不含酒精.色素.香料.香精,2022-10-01,0
61,61,62,26506,HaWoooStore 森田药粧 DR.JOU六重玻尿酸极水润化妆水 150ml,HaWoooStore Dr.Morita DR.JOU Six Essence Hyaluronic Acid Moisturizing Lotion 150ml,保養,(森田藥粧)森田藥妝亞洲電子商務有限公司,森田藥粧,"DRMorita,森田药妆,玻尿酸精華,保濕精華,滋潤精華,精華水,補水,玻尿酸精华, 护理精华, 护理精华, 精华水,Moisturizing,Essence,Hydrating,Lotion,Facial Serum,Dr.Morita-JOU,Dr.Morita-Products,Hyaluronic Acid",六重玻尿酸系列采用日本进口玻尿酸成分，弱酸性配方贴近人体PH值， 温和为肌肤补水不刺激。这款化妆水拍在脸上后很快就吸收了，不会有黏腻感， 也可以用来湿敷，敷完后有种脸部肌肤喝饱水的感觉。,2022-10-01,0
62,62,63,26505,FS直播日限定！特價半價優惠 森田藥粧 DR.JOU六重玻尿酸極水潤精華液 100ml,FS Live Limited！Dr.Morita DR.JOU Six Essence Hyaluronic Acid Moisturizing Serum(100ml),保養,(森田藥粧)森田藥妝亞洲電子商務有限公司,森田藥粧,"森田藥妝,Dr.Morita,DrMorita,Hyaluronic Acid,玻尿酸精華,保濕精華,滋潤精華,Moisturizing,Essence,Hydrating,Lotion,Facial Serum",100%日本進口頂級玻尿酸成份 ★使肌膚光滑細嫩 ★防止肌膚乾燥  採用100%日本進口頂級玻尿酸成份， 業界首創結合六種玻尿酸，使肌膚光滑細嫩， 由內而外恢復光澤亮麗。 結合銀耳萃取、亞洲複合植物萃取（竹、睡蓮、荷花）、 萌芽種子複合萃取（黑豆、黑米、黑芝麻）等， 使肌膚達到深層保濕、防止肌膚乾燥、延緩老化之功效。,2022-10-01,0
63,63,64,26504,HaWoooStore 森田药粧 DR.JOU六重玻尿酸极水润精华乳 150ml,HaWoooStore Dr.Morita DR.JOU Six Essence Hyaluronic Acid Moisturizing Emulsion(150ml),保養,(森田藥粧)森田藥妝亞洲電子商務有限公司,森田藥粧,"DRMorita,森田药妆,玻尿酸乳液,保濕乳液,滋潤乳液,精華霜,玻尿酸乳液,保湿乳液,滋润乳液,精华霜,Dr.Morita-JOU,Dr.Morita-Products,Hyaluronic Acid,Moisturizing,Facial Cream,Hydrating,Lotion,Facial Serum",100%日本進口頂級玻尿酸成份，業界首創結合六種玻尿酸，使肌膚光滑細嫩，由內而外恢復光澤亮麗。結合銀耳萃取、亞洲複合植物萃取(竹、睡蓮、荷花)、萌芽種子複合萃取(黑豆、黑米、黑芝麻)等，使肌膚達到深層保濕、防止肌膚乾燥、延緩老化之功效。,2022-10-01,0
64,64,65,26503,直播日限定！2盒組 CHECK2CHECK IVENOR櫻花姬白防曬錠 30粒/盒,Live Limited！2-Boxes-Set CHECK2CHECK iVENOR SAKURA UV Whitening Tablet(30/tabs/box),保健,(CHECK2CHECK)美女子有限公司,CHECK2CHECK,"保健熱銷,C2C,穀胱甘肽,GSH,美白錠,美白膠囊,亮白錠,美顏膠囊,美顏錠,傅明酸,UV Whitening Tablet,黑色素,淡斑,吃的防曬,吃的美白膠囊,吃的美白錠,Dark Spot Corrector",紅豐櫻☞花齡10天、有植物界黑色素殺手之稱 ❆冬天是煥白的最佳時機！一錠讓妳白、透、亮 ❆100%純植物萃取☞手工摘取花瓣、立即冷凍保存 ❆日本獨家專利☞防禦抗黑、淨白透亮、保濕水嫩 ❆素人見證☞連續服用壹個月白肆階，黑肉底變雪白肌 ❆口服防曬錠☞從體內對抗紫外線、淡化、修護、淨白 ❆睡前2錠☞日間全面防護抑制、夜間修護去黑好眠,2022-10-01,0
65,65,66,26502,2入組 寶島阿里山夠滾珠精油 60ml,,保養,(豬頭妹)喜歡彩妝有限公司,豬頭妹,"阿里山精油,夠姜精油,滾珠精油,按摩精油,按摩油,Massage Oil,Essential Oil",亞洲熱賣10萬瓶  按摩5分鐘 症狀全都消失！  『生薑精油』＋『一條根植物萃取』＋『薄荷精油』 獨特『滾珠』設計 不沾手超贴心 可輕鬆控制使用量 促進血液循環 有效改善頭痛、頭暈 保證溫和不辣、不刺激 可按摩穴道 超舒壓、醒腦,2022-10-01,0
66,66,67,26501,2盒組 VIVI PAM 金盞花瞬效水光賦活面膜 5片/盒,2-Boxes-Set VIVI PAM Calendula Moisturizing & Revitalizing Facial Mask (5 pcs/box),保養,(VIVIPAM)邰旺國際貿易有限公司,VIVI PAM,"VIVIPAM,馬甲面膜,隱形面膜,保濕修護,金盞花,舒緩鎮定,精華液面膜,Calendula Mask,Moisturizing,Revitalizing Mask,Facial Mask,水光面膜",逆轉時光，賦活肌齡  。輕油質地，不黏膩，滲透吸收快  。創造細、嫩、彈、亮好膚質  。精油自然神奇的快速吸收力，護膚效果強 !  。延緩衰老，滋潤、淨白、改善乾燥缺水，撫平細紋  。保加利亞產地、大馬士革品種、奧圖蒸餾萃取法  。獨特低溫萃取法是最高等級的萃取法  。4噸的玫瑰花瓣，只能萃取出1公斤的精油  。擁有最濃郁的香味，擁有最優異的品質,2022-10-01,0
67,67,68,26500,木酢達人 私密達！私密清潔露 200g,Natural Wood Feminine Intimate Wash(200g),保養,(木酢達人)盛發生物科技有限公司,木酢達人,"私密肌,私密呵護,私密保養,私密清潔,Feminine Care,溫和清潔露,Feminine Care Wash,Dawoko-Feminine-Intimate-Wash",添加私密肌膚所需之營養 安心成分溫和不刺激  清潔幕斯方便清潔免沖洗 添加私密肌膚所需之營養 安心成分溫和不刺激,2022-10-01,0
68,68,69,26499,森田藥粧 DR.JOU六重玻尿酸極水潤潔面泡泡 145ml,Dr.Morita DR.JOU Six Essence Hyaluronic Acid Moisturizing Foaming Wash 145ml,保養,(森田藥粧)森田藥妝亞洲電子商務有限公司,森田藥粧,"森田藥妝,Dr.Morita,DrMorita,Hyaluronic Acid,玻尿酸洗顏,保濕洗顏,洗顏泡泡,洗臉泡泡,Moisturizing,Facial Cleansing,Facial Wash,洗面乳,臉部清潔",★濃密型泡泡 深層洗淨 保濕潤澤 ★100%日本進口頂級玻尿酸 ★1瓶6重保濕力，洗後不乾澀  森田DR. JOU六重玻尿酸極水潤泡洗顏，省去搓揉起泡的步驟！ 輕輕一壓比手搓泡沫更綿密、更易推開的濃厚泡泡，能徹底包覆臉部肌膚， 深入清潔死角，溫柔帶走臉上的髒污和老廢角質。 添加日本進口頂級、6種不同分子大小的玻尿酸，清潔肌膚的同時做好深層補水、 表層鎖水的保濕基本功，洗後膚觸細緻滑嫩、不乾澀。,2022-10-01,0
